text,created_at,retweet_count,favorite_count,is_retweet,id_str
Well deserved Jack. A great honor! https://t.co/Pb5aYSYNMP,3/10/20 13:48,8230,36314,FALSE,1.23737E+18
True with number 1 being more important! https://t.co/OwJf9vAdHQ,3/10/20 13:46,9752,39562,FALSE,1.23737E+18
Going to be a BAD day for Crazy Bernie!,3/10/20 13:23,15321,95367,FALSE,1.23737E+18
"Polls say they BOTH lose to ""Trump"". https://t.co/2AY4LZd8Zz",3/10/20 11:36,11893,57279,FALSE,1.23734E+18
"Wow! @foxandfriends blew away the competition of Morning Joke (which did very poorly) on MSDNC (Another Comcast sleaze production) and @CNN's New Day in the Morning Television Ratings. A total blowout but that's what you get when you treat ""Trump"" fairly!",3/10/20 11:33,16032,73863,FALSE,1.23734E+18
Going up fast. We need the Wall more than ever! https://t.co/7TxErJKAgT,3/10/20 11:08,19287,70407,FALSE,1.23733E+18
Fake News!! https://t.co/BG62YbD7Fw,3/10/20 4:49,16157,66081,FALSE,1.23724E+18
Oklahoma Vote for your GREAT Senator Today. Nobody better than Jim! https://t.co/nYoLaM5Peu,3/10/20 4:38,10560,43311,FALSE,1.23724E+18
THANK YOU Jim for your incredible support of our #MAGA Agenda! You are a tremendous Senator for the people of the Great State of Oklahoma and you have my Complete and Total Endorsement! https://t.co/yx3e1tmjCM,3/9/20 21:36,18031,63784,FALSE,1.23713E+18
Congressman @StevenPalazzo is doing a fantastic job for the people of Mississippi. He strongly supports our #MAGA Agenda. Steven will continue to protect your #2A &amp; Support our INCREDIBLE Vets &amp; Military. Steven has my Complete Endorsement. VOTE for Steven tomorrow March 10th!,3/9/20 21:34,11186,42476,FALSE,1.23713E+18
Congressman Michael Guest (@GuestCongress) is an incredible fighter for the Great State of Mississippi. Michael is strong on Crime and the Border he loves our Military and Vets. Michael has my Complete and Total Endorsement! Get out and Vote for Michael tomorrow March 10th!,3/9/20 21:29,14057,54986,FALSE,1.23713E+18
So last year 37000 Americans died from the common Flu. It averages between 27000 and 70000 per year. Nothing is shut down life &amp; the economy go on. At this moment there are 546 confirmed cases of CoronaVirus with 22 deaths. Think about that!,3/9/20 14:47,83030,291234,FALSE,1.23703E+18
Saudi Arabia and Russia are arguing over the price and flow of oil. That and the Fake News is the reason for the market drop!,3/9/20 14:36,29129,110250,FALSE,1.23702E+18
Good for the consumer gasoline prices coming down!,3/9/20 14:36,24024,126746,FALSE,1.23702E+18
So much FAKE NEWS!,3/9/20 13:17,29947,149599,FALSE,1.237E+18
The BEST decision made was the toughest of them all - which saved many lives. Our VERY early decision to stop travel to and from certain parts of the world!,3/9/20 13:16,23888,115856,FALSE,1.237E+18
Great job being done by the @VP and the CoronaVirus Task Force. Thank you!,3/9/20 13:11,14505,73246,FALSE,1.237E+18
The Obama/Biden Administration is the most corrupt Administration in the history of our Country!,3/9/20 11:40,48666,184625,FALSE,1.23698E+18
"""Trump has outmastered the Deep State. He's light years ahead of us."" MSDNC. I disagree. We have a long way to go. There are still some very bad sick people in our government - people who do not love our Country (In fact they hate our Country!).",3/9/20 11:39,23769,85653,FALSE,1.23698E+18
Now the Democrats are trying to smear Bernie with Russia Russia Russia. They are driving him Crazy!,3/9/20 11:33,12023,56167,FALSE,1.23698E+18
"Elizabeth ""Pocahontas"" Warren singlehandedly destroyed the Bernie Sanders campaign by stripping voters away from his count on Super T. He lost states that he easily would have won if she had dropped out 3 days earlier. The DNC is doing it to Bernie again! Will he ever get angry?",3/9/20 11:30,17974,93534,FALSE,1.23698E+18
"Cryin' Chuck Schumer said ""You will pay the price for this. You won't know what HIT YOU."" That is far beyond simple rhetoric. That is a physical threat or at least a threat that you better vote for us."" Trouble ahead!",3/9/20 11:24,20778,80186,FALSE,1.23698E+18
"The Fake News Media and their partner the Democrat Party is doing everything within its semi-considerable power (it used to be greater!) to inflame the CoronaVirus situation far beyond what the facts would warrant. Surgeon General ""The risk is low to the average American.""",3/9/20 11:20,25985,90579,FALSE,1.23698E+18
A great book support Charlie BUY IT!  Already Number One. https://t.co/fG7YXOCk9R,3/9/20 11:10,8293,34906,FALSE,1.23697E+18
Working hard Lori! https://t.co/awBZuXrLHg,3/9/20 10:17,9901,43250,FALSE,1.23696E+18
There are no mixed messages only political weaponization by people like you and your brother Fredo! https://t.co/NqH4pHfuwt,3/9/20 5:25,19643,76002,FALSE,1.23689E+18
Who knows what this means but it sounds good to me! https://t.co/rQVA4ER0PV,3/8/20 22:18,39702,160307,FALSE,1.23678E+18
The New York Times is an embarrassment to journalism. They were a dead paper before I went into politics and they will be a dead paper after I leave which will be in 5 years. Fake News is the Enemy of the people!,3/8/20 16:23,39759,186770,FALSE,1.23669E+18
We have a perfectly coordinated and fine tuned plan at the White House for our attack on CoronaVirus. We moved VERY early to close borders to certain areas which was a Godsend. V.P. is doing a great job. The Fake News Media is doing everything possible to make us look bad. Sad!,3/8/20 12:45,32194,146014,FALSE,1.23663E+18
Thank you @SenatorTimScott!https://t.co/7Sp0mj1AL0,3/8/20 5:24,13026,48477,FALSE,1.23652E+18
.....least 5 States &amp; the Nomination. Did the DNC &amp; Dems tell Elizabeth Warren to wait? If so they were deadly the race would have been over &amp; Bernie would have won. Dirty double dealing? Nobody knows for sure &amp; history will be the judge. But I say here we go AGAIN Bernie!,3/8/20 4:42,11958,51524,FALSE,1.23651E+18
We have now learned for sure that the Democrats don't want anything to do with Crazy Bernie. Rigged? First @amyklobuchar &amp; @PeteButtigieg quit the race &amp; come out for Sleepy Joe BEFORE Super Tuesday. Pocahontas says NO &amp; quits race AFTER ELECTION thereby depriving Bernie of at..,3/8/20 4:42,16116,69482,FALSE,1.23651E+18
I agree with Joe! https://t.co/h84mD7jVPW,3/8/20 3:56,41692,185156,FALSE,1.2365E+18
Thank you to the Great State of Tennessee. We are with you all the way! https://t.co/vyu0Tbthv0,3/8/20 3:47,17015,88639,FALSE,1.2365E+18
Thank you @GovBillLee and @MariaLeeTN. My Administration will always be there for the Great People of Tennessee. Together we will prevail! https://t.co/d5tJPEiEYf https://t.co/SqvRzbw3TL,3/7/20 3:45,13578,56135,FALSE,1.23614E+18
....I want to thank Acting Chief Mick Mulvaney for having served the Administration so well. He will become the United States Special Envoy for Northern Ireland. Thank you!,3/7/20 1:08,14102,67921,FALSE,1.2361E+18
I am pleased to announce that Congressman Mark Meadows will become White House Chief of Staff. I have long known and worked with Mark and the relationship is a very good one....,3/7/20 1:08,27344,127760,FALSE,1.2361E+18
Congratulations to @FoxNews! https://t.co/ED5t5eENE5,3/7/20 0:19,20522,93880,FALSE,1.23608E+18
https://t.co/TZ6o5jjPH7,3/6/20 21:21,11588,47769,FALSE,1.23604E+18
Thank you @GovBillLee. We are a phone call away and here for you! https://t.co/0dwI1wh1nr,3/6/20 21:18,11136,46200,FALSE,1.23604E+18
My Administration is with you all of the way Tennessee. We love you! https://t.co/YYLfZuPWyK,3/6/20 20:59,17866,82678,FALSE,1.23603E+18
Spoke to Governor @GavinNewsom early this morning about the cruise ship quarantined off the California Coast. CoronaVirus test kits have been delivered testing is taking place now. https://t.co/Pqda00HVCC,3/6/20 15:47,13078,52003,FALSE,1.23596E+18
"It is FAKE NEWS that @HHSGov @SecAzar is ""sidelined"" from the great job he is doing on the CoronaVirus Task Force. He has the total confidence of the @VP and myself and is doing a fantastic job as the numbers would indicate!",3/6/20 15:38,15204,64081,FALSE,1.23595E+18
I will protect your Social Security and Medicare just as I have for the past 3 years. Sleepy Joe Biden will destroy both in very short order and he won't even know he's doing it!,3/6/20 15:08,33445,153516,FALSE,1.23595E+18
https://t.co/QvDKY27t6h https://t.co/FenhyvcdBC,3/6/20 15:03,10648,42070,FALSE,1.23594E+18
JOBS JOBS JOBS!!! https://t.co/x0olZd3RLu,3/6/20 14:21,23942,99756,FALSE,1.23593E+18
Thanks Linda but they were really good last night! https://t.co/feLtQTrzO5,3/6/20 5:21,10547,50361,FALSE,1.2358E+18
Thank you! https://t.co/xfB5qwgZzy,3/6/20 5:15,10524,53683,FALSE,1.2358E+18
My great honor! https://t.co/oFZneKJZCf,3/6/20 3:49,10363,47692,FALSE,1.23577E+18
Thank you Audrey! https://t.co/2bhoVVoV6r,3/6/20 3:33,8787,41049,FALSE,1.23577E+18
The WALL is well under construction. So far we're up to 129 miles and by early next year we will have 500 miles completed! https://t.co/bXxOnoU4WM,3/6/20 3:27,12828,56032,FALSE,1.23577E+18
We have appointed 220 Federal Judges and two Supreme Court Justices. PROMISES MADE PROMISES KEPT! https://t.co/fVw6tJ89Wd,3/6/20 3:18,12617,52243,FALSE,1.23577E+18
Thank you David a lifelong Democrat from Pennsylvania. We will continue MAKING AMERICA GREAT AGAIN and then KEEP AMERICA GREAT!!!!https://t.co/hvVfB5cPrG,3/6/20 3:15,10748,44856,FALSE,1.23577E+18
Thank you Scranton Pennsylvania. It was a great evening! https://t.co/EtzRLoEZHs,3/6/20 2:05,11936,65531,FALSE,1.23575E+18
Tonight's Fox News Town Hall with @MarthaMacCallum and @BretBaier will rebroadcast at 11:00 P.M. Eastern on @FoxNews. Enjoy!,3/6/20 1:59,8633,44122,FALSE,1.23575E+18
Thank you Nan! https://t.co/PZoxkvMqZq,3/5/20 20:38,8890,36917,FALSE,1.23567E+18
Gallup just gave us the highest rating ever for the way we are handling the CoronaVirus situation. The April 2009-10 Swine Flu where nearly 13000 people died in the U.S. was poorly handled. Ask MSDNC &amp; lightweight Washington failure @RonaldKlain who the President was then?,3/5/20 20:34,17909,72791,FALSE,1.23567E+18
The Department of Education is NOT closing hundreds of schools in rural areas of our Country. This is just more Fake News. We are investing greatly in our schools and always will!,3/5/20 19:02,22590,96347,FALSE,1.23564E+18
Mini Mike you're easy! https://t.co/rxFiqSB9RQ https://t.co/G2M1QHj0HV,3/5/20 18:28,95063,409660,FALSE,1.23563E+18
With approximately 100000 CoronaVirus cases worldwide and 3280 deaths the United States because of quick action on closing our borders has as of now only 129 cases (40 Americans brought in) and 11 deaths. We are working very hard to keep these numbers as low as possible!,3/5/20 16:34,26758,140561,FALSE,1.2356E+18
"""Joe Biden represents the past. President Trump represents the future."" @LisaMarieBoothe @edhenry @FoxNews",3/5/20 16:22,14080,60985,FALSE,1.2356E+18
"Elizabeth ""Pocahontas"" Warren who was going nowhere except into Mini Mike's head just dropped out of the Democrat Primary...THREE DAYS TOO LATE. She cost Crazy Bernie at least Massachusetts Minnesota and Texas. Probably cost him the nomination! Came in third in Mass.",3/5/20 16:10,22484,111671,FALSE,1.2356E+18
.@GOPLeader Kevin McCarthy informed me that I was 20 for 20 on Tuesday with respect to my Endorsement of candidates. Sadly I didn't get that information from the Fake News Media. They don't report those things or the far more than Dems cumulative votes despite no opposition!,3/5/20 16:02,13836,51726,FALSE,1.2356E+18
"""I want to commend the President for how he has handled the CoronaVirus situation especially his early decision to shut down access into our Country from China despite strong opposition to that decision."" @SenTomCotton Thank you Tom!",3/5/20 15:53,12281,56638,FALSE,1.23559E+18
Schumer has brought great danger to the steps of the United States Supreme Court!,3/5/20 15:30,21331,90288,FALSE,1.23559E+18
I NEVER said people that are feeling sick should go to work. This is just more Fake News and disinformation put out by the Democrats in particular MSDNC. Comcast covers the CoronaVirus situation horribly only looking to do harm to the incredible &amp; successful effort being made!,3/5/20 14:30,25915,103076,FALSE,1.23557E+18
As per recent Federal Court ruling the Federal Government will be withholding funds from Sanctuary Cities. They should change their status and go non-Sanctuary. Do not protect criminals!,3/5/20 14:11,31998,123098,FALSE,1.23557E+18
https://t.co/hmcOfwHgAK,3/5/20 4:16,14356,57793,FALSE,1.23542E+18
https://t.co/DlGXOvEjVq,3/5/20 4:03,10141,38241,FALSE,1.23542E+18
I will be interviewed by @seanhannity on @FoxNews at 9:10 P.M.,3/5/20 2:03,7522,46778,FALSE,1.23539E+18
Retired Four Star General Jack Keane will receive the PRESIDENTIAL MEDAL OF FREEDOM next week!,3/5/20 1:23,16025,88245,FALSE,1.23538E+18
There can be few things worse in a civilized law abiding nation than a United States Senator openly and for all to see and hear threatening the Supreme Court or its Justices. This is what Chuck Schumer just did. He must pay a severe price for this!,3/5/20 1:03,43126,161538,FALSE,1.23537E+18
Retired Four Star General Jack Keane will recieve the PRESIDENTIAL MEDAL OF FREEDOM next week!,3/5/20 0:32,5480,26265,FALSE,1.23536E+18
This is a direct &amp; dangerous threat to the U.S. Supreme Court by Schumer. If a Republican did this he or she would be arrested or impeached. Serious action MUST be taken NOW! https://t.co/WqQUbyzaJU,3/5/20 0:21,37380,107149,FALSE,1.23536E+18
Thank you keep up the great work! https://t.co/X2ATpyv2vi,3/4/20 23:49,7792,33591,FALSE,1.23535E+18
Congress has agreed to provide $8 Billion to fight Coronavirus! This means @CDCgov @HHSGov and @DHSgov will have the resources they need to Keep America Safe and keep the risk to workers and families very low. This is great news for our Health our Economy and our Nation!,3/4/20 23:46,13902,61187,FALSE,1.23535E+18
Congress has agreed to provide $8 Billion to fight Coronavirus! This means @CDC @HHSGov and @DHSgov will have the resources they need to Keep America Safe and keep the risk to workers and families very low. This is great news for our Health our Economy and our Nation!,3/4/20 23:45,14,36,FALSE,1.23535E+18
Will be interviewed by @SeanHannity tonight at 9:00 P.M. Eastern on @FoxNews. Enjoy!,3/4/20 23:43,9555,47364,FALSE,1.23535E+18
Pandering Mini Mike Bloomberg along with his wacky friend Tom Steyer have found out the hard way that you can't buy the election! They both wish they had it to do over again!,3/4/20 20:06,17680,98915,FALSE,1.2353E+18
Today it was my great honor to address the @LatinoCoalition Legislative Summit. With the hard work love &amp; devotion of millions of incredible Hispanic-Americans our Country is thriving our people are prospering and our future has never looked brighter! https://t.co/PJumzqLKGq,3/4/20 19:30,10405,39524,FALSE,1.23529E+18
"Mini Mike ""Three months ago I entered the race for President to defeat Donald Trump (and I failed miserably!).",3/4/20 16:06,19285,108632,FALSE,1.23524E+18
Mini Mike Bloomberg will now FIRE Tim O'Brien and all of the fools and truly dumb people who got him into this MESS. This has been the worst and most embarrassing experience of his life...and now on to Sleepy Joe!,3/4/20 15:57,16334,79696,FALSE,1.23523E+18
"Mini Mike Bloomberg just ""quit"" the race for President. I could have told him long ago that he didn't have what it takes and he would have saved himself a billion dollars the real cost. Now he will pour money into Sleepy Joe's campaign hoping to save face. It won't work!",3/4/20 15:40,28255,147368,FALSE,1.23523E+18
"The Mayor of Los Angeles @ericgarcetti is dealing with us trying to get the Federal Government to fix the terrible problem he and the Dems have caused with the homeless and the horrendous effects it is having on the City which is a mess. I then watch him talk ""trash"" on me!",3/4/20 15:32,16295,59904,FALSE,1.23523E+18
Wow! If Elizabeth Warren wasn't in the race Bernie Sanders would have EASILY won Massachusetts Minnesota and Texas not to mention various other states. Our modern day Pocahontas won't go down in history as a winner but she may very well go down as the all time great SPOILER!,3/4/20 15:21,23794,125680,FALSE,1.23522E+18
The great people of Montana can have no better VOICE than Senator @SteveDaines. He is doing an incredible job! Whoever the Democrat nominee may be please understand that I will be working hard with Steve all the way &amp; last night I was 20 for 20 (per @GOPLeader). WE NEED STEVE!,3/4/20 14:56,10141,41949,FALSE,1.23522E+18
I will be going to the Great State of Tennessee on Friday. The USA stands with the people of Tennessee 100% whatever they need! The tornadoes were of record size &amp; velocity. God bless your loved ones &amp; all of the families affected! Thanks to @GovBillLee &amp; @MarshaBlackburn,3/4/20 14:20,13838,60557,FALSE,1.23521E+18
MAKE AMERICA GREAT AGAIN and then KEEP AMERICA GREAT!!!!,3/4/20 12:48,36261,199524,FALSE,1.23519E+18
This is what happens to someone who loyally gets appointed Attorney General of the United States &amp; then doesn't have the wisdom or courage to stare down &amp; end the phony Russia Witch Hunt. Recuses himself on FIRST DAY in office and the Mueller Scam begins! https://t.co/2jGnRgOS6h,3/4/20 12:31,15864,59147,FALSE,1.23518E+18
So selfish for Elizabeth Warren to stay in the race. She has Zero chance of even coming close to winning but hurts Bernie badly. So much for their wonderful liberal friendship. Will he ever speak to her again? She cost him Massachusetts (and came in third) he shouldn't!,3/4/20 12:12,19321,110490,FALSE,1.23518E+18
The Democrat establishment came together and crushed Bernie Sanders AGAIN! Even the fact that Elizabeth Warren stayed in the race was devastating to Bernie and allowed Sleepy Joe to unthinkably win Massachusetts. It was a perfect storm with many good states remaining for Joe!,3/4/20 11:52,15846,69576,FALSE,1.23517E+18
THANK YOU CALIFORNIA! #KAG2020 https://t.co/7BrkAKYWU0,3/4/20 5:59,12044,57228,FALSE,1.23508E+18
THANK YOU UTAH! #KAG2020 https://t.co/LrCvXgmp3X,3/4/20 5:58,8598,40168,FALSE,1.23508E+18
But they really knew who was going to win! https://t.co/WZnOx6ZHmW,3/4/20 3:39,7397,33457,FALSE,1.23505E+18
"Elizabeth ""Pocahontas"" Warren other than Mini Mike was the loser of the night. She didn't even come close to winning her home state of Massachusetts. Well now she can just sit back with her husband and have a nice cold beer!",3/4/20 3:35,31786,170852,FALSE,1.23505E+18
"The biggest loser tonight by far is Mini Mike Bloomberg. His ""political"" consultants took him for a ride. $700 million washed down the drain and he got nothing for it but the nickname Mini Mike and the complete destruction of his reputation. Way to go Mike!",3/4/20 3:23,31194,164102,FALSE,1.23504E+18
THANK YOU ARKANSAS! #KAG2020 https://t.co/X3XqvrVZoe,3/4/20 3:11,8211,37848,FALSE,1.23504E+18
THANK YOU MINNESOTA! #KAG2020 https://t.co/gX4qWdbJHF,3/4/20 3:10,8294,39413,FALSE,1.23504E+18
THANK YOU COLORADO! #KAG2020 https://t.co/HUIkHc7hIW,3/4/20 2:50,8201,36735,FALSE,1.23503E+18
THANK YOU COLORADO! #KAG2020 https://t.co/a5xxSebMaj,3/4/20 2:49,0,0,FALSE,1.23503E+18
THANK YOU TEXAS! #KAG2020 https://t.co/UujGu4eUNJ,3/4/20 2:06,10899,49621,FALSE,1.23502E+18
THANK YOU MAINE! #KAG2020 https://t.co/gJ50FwOuj3,3/4/20 1:40,9124,41294,FALSE,1.23502E+18
THANK YOU TENNESSEE! #KAG2020 https://t.co/yrDlRAcrRt,3/4/20 1:30,9271,41879,FALSE,1.23501E+18
THANK YOU MASSACHUSETTS! #KAG2020 https://t.co/99dkzK0xfA,3/4/20 1:28,9435,42830,FALSE,1.23501E+18
THANK YOU OKLAHOMA! #KAG2020 https://t.co/V5DNRn6yNB,3/4/20 1:27,9121,40633,FALSE,1.23501E+18
THANK YOU ALABAMA! #KAG2020 https://t.co/IdJ721oOsq,3/4/20 1:26,9302,42626,FALSE,1.23501E+18
THANK YOU NORTH CAROLINA! #KAG2020 https://t.co/RPX0fqWmB1,3/4/20 0:55,10401,48968,FALSE,1.23501E+18
THANK YOU VERMONT! #KAG2020 https://t.co/XgwOjKwYoR,3/4/20 0:54,8816,38720,FALSE,1.23501E+18
Mini Mike don't lick your dirty fingers. Both unsanitary and dangerous to others and yourself! https://t.co/LsKLZNeZL9,3/4/20 0:27,37732,157079,FALSE,1.235E+18
The National Institutes of Health is home to some of the greatest doctors scientists and researchers in the world. Thank you for all your doing @NIH keep up the great work! https://t.co/lzgha7jRw1 https://t.co/oLi8HbSzlY,3/3/20 23:18,13290,48016,FALSE,1.23498E+18
I am calling on Congress to send me a Bill that fully and permanently funds the LWCF and restores our National Parks. When I sign it into law it will be HISTORIC for our beautiful public lands. ALL thanks to @SenCoryGardner and @SteveDaines two GREAT Conservative Leaders!,3/3/20 21:10,19026,80659,FALSE,1.23495E+18
I commend the hard work of Senator @SteveDaines and @SenCoryGardner in protecting funding for the Land and Water Conservation Fund for years to come. The citizens of Montana and Colorado thank you both!,3/3/20 18:30,10941,48314,FALSE,1.23491E+18
#PrayForNashville https://t.co/cja0lMG6VC,3/3/20 17:34,12563,51679,FALSE,1.23489E+18
It was my great honor to address the National Association of Counties Legislative Conference where 1200 County Leaders whose incredible devotion talent and drive directly and profoundly improve the lives of millions of Americans each and every day. https://t.co/XqPOjQtakr,3/3/20 17:30,9796,40995,FALSE,1.23489E+18
The Federal Reserve is cutting but must further ease and most importantly come into line with other countries/competitors. We are not playing on a level field. Not fair to USA. It is finally time for the Federal Reserve to LEAD. More easing and cutting!,3/3/20 15:51,19138,78884,FALSE,1.23487E+18
The Federal Reserve is cuting  but must further ease and most importantly come into line with other countries/competitors. We are not playing on a level field. Not fair to USA. It is finally time for the Federal Reserve to LEAD. More easing and cutting!,3/3/20 15:43,2175,6708,FALSE,1.23487E+18
Prayers for all of those affected by the devastating tornadoes in Tennessee. We will continue to monitor the developments. The Federal Government is with you all of the way during this difficult time. https://t.co/eZlA7Ahruj,3/3/20 14:49,14415,61053,FALSE,1.23485E+18
Mini Mike Bloomberg can never recover from his incompetent debate performances. Also as mayor he was very bad under pressure - a choker!,3/3/20 14:30,11499,60124,FALSE,1.23485E+18
"New book by @charliekirk11 already number 1 ""The MAGA Doctrine"". Really great SUPPORT CHARLIE KIRK. Buy now!",3/3/20 14:00,11523,51017,FALSE,1.23484E+18
Mini Mike Bloomberg can never recover from his incompetent debate performances. Also as mayor he was very bad under pressure - a chocker!,3/3/20 13:36,4569,22047,FALSE,1.23483E+18
Go Admiral Ronny! https://t.co/wrWjB2fxyt,3/3/20 13:30,10368,40980,FALSE,1.23483E+18
"Texas &amp; Oklahoma: Mini Mike Bloomberg will kill your drilling fracking and pipelines. Petroleum based ""anything"" is dead. Energy jobs gone. Don't vote for Mini Mike!",3/3/20 13:24,18681,77607,FALSE,1.23483E+18
Australia's Central Bank cut interest rates and stated it will most likely further ease in order to make up for China's Coronavirus situation and slowdown. They reduced to 0.5% a record low. Other countries are doing the same thing if not more so. Our Federal Reserve has us....,3/3/20 6:34,14267,57003,FALSE,1.23473E+18
....paying higher rates than many others when we should be paying less. Tough on our exporters and puts the USA at a competitive disadvantage. Must be the other way around. Should ease and cut rate big. Jerome Powell led Federal Reserve has called it wrong from day one. Sad!,3/3/20 6:34,11409,45371,FALSE,1.23473E+18
Australia's Central Bank cut interest rates and stated it will most likely further ease in order to make up for China's Coronavirus situation and slowdown. They reduced to 0.5% a record low. Other countries are doing the same thing if not more so. Our Federal Reserve has us....,3/3/20 6:27,643,2247,FALSE,1.23473E+18
Thank you @JackBrewerBSI. We're with you all the way. The American people know what's going on they totally get it. Watch what happens in November 2020! Thank you for your continued support. Together we are going to KEEP AMERICA GREAT! #BlackVoicesforTrump https://t.co/ftce8XJ3M0,3/3/20 4:41,15752,50956,FALSE,1.2347E+18
WOW! Sleepy Joe doesn't know where he is or what he's doing. Honestly I don't think he even knows what office he's running for! https://t.co/454v9GFpgF,3/3/20 4:23,24451,90742,FALSE,1.2347E+18
The Democrats in the House should propose a very simple one year Payroll Tax cut. Great for the middle class great for the USA!,3/3/20 4:17,17406,82445,FALSE,1.23469E+18
https://t.co/DFl9I722nr,3/3/20 4:03,10999,38012,FALSE,1.23469E+18
This is an incredible time for our nation—we are in the midst of the Great American Comeback! Jobs are booming incomes are soaring poverty is plummeting confidence is surging and we have completely rebuilt the awesome power of the U.S. Military. PROMISES MADE PROMISES KEPT! https://t.co/d5RqU1n3Y0,3/3/20 1:52,18833,72462,FALSE,1.23466E+18
I was thrilled to be back in the Great city of Charlotte North Carolina with thousands of hardworking American Patriots who love our Country cherish our values respect our laws and always put AMERICA FIRST! Thank you for a wonderful evening!! #KAG2020 https://t.co/dNJZfRsl9y,3/3/20 1:34,19082,79324,FALSE,1.23465E+18
https://t.co/1VZQBfdha2,3/3/20 1:24,10185,40188,FALSE,1.23465E+18
WOW! Thank you just landed see everyone soon! #KAG2020🇺🇸https://t.co/QGdfIsOp4u,3/2/20 23:06,19019,88843,FALSE,1.23462E+18
Departing for the Great State of North Carolina! https://t.co/BjnyTnnHUt,3/2/20 21:47,10490,57621,FALSE,1.2346E+18
They are staging a coup against Bernie!,3/2/20 21:32,27071,148884,FALSE,1.23459E+18
THANK YOU! https://t.co/fdK2I8Fp2J,3/2/20 19:55,13281,54920,FALSE,1.23457E+18
Michelle @FischbachMN7 is running for Congress in Minnesota. Michelle will protect the unborn is Strong on Crime &amp; Borders Cutting Taxes your #2A Loves our Military Vets &amp; will stand w/ our Great Farmers. Michelle has my Complete &amp; Total Endorsement! https://t.co/qwz5F64dQn,3/2/20 19:55,9048,29719,FALSE,1.23457E+18
Congresswoman Kay @GrangerCampaign has worked hard for Texas and been a strong supporter of our #MAGA Agenda. She's strong on #2A and Securing our Border and is 100% pro-life. Kay has my Complete and Total Endorsement! https://t.co/bJGzIcPnTq,3/2/20 19:51,8662,29561,FALSE,1.23457E+18
Michelle @FischbachMN7 is running for Congress in Minnesota. Nicole is Strong on Crime and Borders Cutting Taxes your #2A Loves our Military Vets and will stand with our Great Farmers. Michelle has my Complete and Total Endorsement! https://t.co/qwz5F64dQn,3/2/20 19:49,161,503,FALSE,1.23457E+18
THANK YOU @BillCassidy for all of your support with our #MAGA Agenda. You are doing an outstanding job representing the people of Louisiana &amp; the U.S.A. You have my Complete and Total Endorsement! #KAG2020 https://t.co/zmZZgbnNKc,3/2/20 19:48,7742,28481,FALSE,1.23457E+18
The only people in favor of Mini Mike continuing with his hapless campaign are me and his political consultants who are getting richer and richer by the day!,3/2/20 17:01,14459,82260,FALSE,1.23452E+18
.@FoxNews is working hard pushing the Radical Left Do Nothing Democrats. They want to be unlike their competitors @CNN &amp; MSDNC (Comcast) Fair &amp; Balanced. When will they ever learn. The Radical Left never even gave @FoxNews permission to partake in their low rated debates!,3/2/20 16:43,13120,53181,FALSE,1.23452E+18
....competitive disadvantage. We should be leading not following!,3/2/20 15:16,8870,38010,FALSE,1.2345E+18
As usual Jay Powell and the Federal Reserve are slow to act. Germany and others are pumping money into their economies. Other Central Banks are much more aggressive. The U.S. should have for all of the right reasons the lowest Rate. We don't putting us at a.....,3/2/20 15:16,15638,62730,FALSE,1.2345E+18
"Jack Welch former Chairman and CEO of GE a business legend has died. There was no corporate leader like ""neutron"" Jack. He was my friend and supporter. We made wonderful deals together. He will never be forgotten. My warmest sympathies to his wonderful wife &amp; family!",3/2/20 14:19,15699,81469,FALSE,1.23448E+18
I was criticized by the Democrats when I closed the Country down to China many weeks ahead of what almost everyone recommended. Saved many lives. Dems were working the Impeachment Hoax. They didn't have a clue! Now they are fear mongering. Be calm &amp; vigilant!,3/2/20 12:55,36366,160145,FALSE,1.23446E+18
"""Ever since (Mini Mike) Bloomberg's bad debate performances his support has dropped."" @abcnews  Dropped a lot. Only his highly paid consultants who are laughing all the way to the bank still support him...And by the way he did not poll well as mayor in handling crisis!",3/2/20 12:42,11258,49529,FALSE,1.23446E+18
I am meeting with the major pharmaceutical companies today at the White House about progress on a vaccine and cure. Progress being made!,3/2/20 12:26,20586,103473,FALSE,1.23446E+18
"""The Democrat Party is a field of lightweights in complete disarray."" @kayleighmcenany @JudgeJeanine",3/2/20 2:33,8566,39200,FALSE,1.23431E+18
Gallup Poll numbers on the handling of this situation are outstanding the best. Thank you! https://t.co/5Q9JI3Kh9R,3/2/20 2:31,11968,49543,FALSE,1.23431E+18
"Watch Mark Levin interview of Charlie Kirk tonight at 11:00 P.M. on @FoxNews. Amazing!!!  And while you're at it go get Charlie's new book ""The MAGA Doctrine: The Only Ideas That Will Win the Future""...This is a really GREAT book. Support Charlie Kirk!",3/2/20 2:12,14386,63725,FALSE,1.2343E+18
Sleepy Eyes Chuck Todd is not at the top of his game! Thank you. https://t.co/xIiZgMAbIK,3/2/20 1:10,7920,32028,FALSE,1.23428E+18
Sleepy Joe Biden also said that guns killed 150 million Americans last year wants to win Georgia on Super Tuesday (not up) and got his speaking location wrong again! https://t.co/INuGY214xa,3/2/20 1:07,11959,41294,FALSE,1.23428E+18
Thank you! https://t.co/455lHtzRyz,3/2/20 0:56,12951,53804,FALSE,1.23428E+18
Thank you. I love you too! https://t.co/4qwFlUHfn7,3/2/20 0:54,19639,91249,FALSE,1.23428E+18
